date,GLD,IEF,SPY,USO,UUP
2021-01-21,-0.000627,-0.001434,0.000912,-0.000838,-0.004508
2021-01-22,-0.007873,0.00152,-0.003539,-0.014821,0.002058
2021-01-25,0.000863,0.004048,0.003944,0.010219,0.001233
2021-01-26,-0.002471,-0.000336,-0.001561,-0.003934,-0.002872
2021-01-27,-0.006336,0.001176,-0.02444,0.00141,0.006173
2021-01-28,0.000927,-0.002602,0.0086,-0.007042,-0.002454
2021-01-29,-0.000405,-0.001767,-0.02002,-0.001986,0.00123
2021-02-01,0.009385,0.00059,0.016646,0.02672,0.004914
2021-02-02,-0.012168,-0.002527,0.01414,0.01938,0.001222
2021-02-03,-0.001511,-0.002449,0.000786,0.016839,-0.000407
2021-02-04,-0.02153,-0.000339,0.011366,0.009883,0.004479
2021-02-05,0.009872,-0.002117,0.003936,0.01005,-0.005675
2021-02-08,0.01007,0.000424,0.007222,0.019639,-0.000408
2021-02-09,0.003265,0.000764,-0.000666,0.005907,-0.005302
2021-02-10,0.003661,0.002543,-0.000436,0.002808,-0.00041
2021-02-11,-0.008685,-0.000761,0.001615,-0.007892,-0.00041
2021-02-12,-0.003037,-0.0033,0.00494,0.024891,0.000821
2021-02-16,-0.014353,-0.007216,-0.000866,0.012769,0.0
2021-02-17,-0.011353,0.000684,0.000229,0.010878,0.0041
2021-02-18,-6e-05,-8.5e-05,-0.004256,-0.015163,-0.003267
2021-02-19,0.004149,-0.004017,-0.001766,-0.014651,-0.002458
2021-02-22,0.014969,-0.00163,-0.007692,0.040323,-0.002875
2021-02-23,-0.002301,0.000774,0.001214,0.008236,0.000824
2021-02-24,-0.00071,-0.001374,0.011019,0.021144,-0.001646
2021-02-25,-0.018817,-0.01333,-0.024096,-0.000941,0.003298
2021-02-26,-0.024183,0.008978,-0.005153,-0.027084,0.007395
2021-03-01,-0.00173,-0.001728,0.02424,-0.017187,0.000816
2021-03-02,0.005448,0.001817,-0.007803,-0.013054,-0.003667
2021-03-03,-0.011022,-0.005355,-0.013246,0.026703,0.002863
2021-03-04,-0.009837,-0.00495,-0.012375,0.046913,0.006525
2021-03-05,0.000629,-0.001396,0.018397,0.031809,0.003647
2021-03-08,-0.010368,-0.003933,-0.004979,-0.021152,0.005652
2021-03-09,0.021271,0.004738,0.014278,-0.008966,-0.00562
2021-03-10,0.005098,0.002096,0.006225,0.014614,-0.001615
2021-03-11,-0.000866,-0.000349,0.010139,0.019662,-0.004852
2021-03-12,-0.000186,-0.007236,0.001347,-0.005605,0.003251
2021-03-15,0.004397,0.001229,0.005964,-0.002029,0.002025
2021-03-16,0.000925,-0.000175,-0.001261,-0.009715,0.0
2021-03-17,0.007145,-0.001667,0.00341,-0.000228,-0.00485
2021-03-18,-0.00581,-0.006238,-0.01455,-0.076449,0.006093
2021-03-19,0.004183,-0.000619,-0.005109,0.032123,0.000404
2021-03-22,-0.00147,0.003273,0.007985,-0.001436,-0.002018
2021-03-23,-0.007301,0.004938,-0.007871,-0.056102,0.006065
2021-03-24,0.003461,0.001316,-0.005083,0.052832,0.002412
2021-03-25,-0.003634,-0.001315,0.005626,-0.037636,0.002807
2021-03-26,0.002843,-0.003334,0.016115,0.041113,-0.0012
2021-03-29,-0.011896,-0.003434,-0.000505,0.009391,0.002402
2021-03-30,-0.017092,-0.000884,-0.002653,-0.017891,0.003994
2021-03-31,0.015168,-0.001415,0.004053,-0.015545,-0.000795
2021-04-01,0.012628,0.003808,0.010799,0.032322,-0.004379
2021-04-05,-0.00037,-0.002823,0.014353,-0.037285,-0.003199
2021-04-06,0.008029,0.004865,-0.000591,0.010427,-0.002407
2021-04-07,-0.002818,-0.000616,0.001157,0.003931,0.001206
2021-04-08,0.010752,0.003436,0.004747,-0.000979,-0.004418
2021-04-09,-0.007537,-0.002634,0.00727,-0.00441,0.000807
2021-04-12,-0.006064,-0.000616,0.000365,0.006398,-0.000403
2021-04-13,0.007086,0.00414,0.002964,0.012225,-0.003629
2021-04-14,-0.004344,-0.001228,-0.003415,0.039614,-0.001214
2021-04-15,0.016163,0.006411,0.010742,0.005344,0.0
2021-04-16,0.006048,-0.002705,0.003342,-0.00208,-0.001216
2021-04-19,-0.002765,-0.00105,-0.004913,0.003242,-0.005679
2021-04-20,0.003557,0.002978,-0.007322,-0.013389,0.001632
2021-04-21,0.009911,0.000524,0.009462,-0.022695,-0.001222
2021-04-22,-0.006483,0.000786,-0.009133,0.007661,0.002855
2021-04-23,-0.003831,-0.001308,0.010842,0.008791,-0.005693
2021-04-26,0.002644,-0.001048,0.002088,-0.003062,0.0
2021-04-27,-0.002517,-0.003934,-0.000216,0.018427,0.000409
2021-04-28,0.002944,0.001316,-0.000287,0.009742,-0.003679
2021-04-29,-0.004134,-0.001753,0.006373,0.01677,0.00041
2021-04-30,-0.003369,0.000878,-0.006571,-0.022368,0.008203
2021-05-03,0.012978,0.001053,0.002157,0.016409,-0.004475
2021-05-04,-0.00733,0.001315,-0.006169,0.020236,0.004495
2021-05-05,0.004142,0.001225,0.000313,-0.00468,-0.000407
2021-05-06,0.01668,0.000437,0.007986,-0.005598,-0.004884
2021-05-07,0.008997,0.00035,0.007278,0.00045,-0.007362
2021-05-10,0.003031,-0.002009,-0.009902,0.001125,0.0
2021-05-11,0.000174,-0.001663,-0.008925,0.008768,-0.000824
2021-05-12,-0.009934,-0.004822,-0.021245,0.0078,0.007423
2021-05-13,0.004107,0.003347,0.012013,-0.031181,-0.001637
2021-05-14,0.009116,0.002195,0.015355,0.020543,-0.0041
2021-05-17,0.011639,-0.000964,-0.002545,0.015209,-0.001235
2021-05-18,0.001946,0.0,-0.008616,-0.012117,-0.004534
2021-05-19,0.000686,-0.002981,-0.002622,-0.031445,0.004555
2021-05-20,0.004567,0.004134,0.010758,-0.021874,-0.004946
2021-05-21,0.000455,0.00035,-0.000819,0.028719,0.003314
2021-05-24,0.001761,0.000963,0.010194,0.030206,-0.002477
2021-05-25,0.009073,0.003674,-0.002219,-0.002221,-0.001242
2021-05-26,-0.001742,-0.001133,0.001985,0.006233,0.00373
2021-05-27,0.000394,-0.001745,0.000525,0.007743,-0.000826
2021-05-28,0.00377,-8.7e-05,0.001789,-0.002854,0.000826
2021-06-01,-0.002691,-0.000874,-0.000881,0.020035,-0.001651
2021-06-02,0.00489,0.001137,0.001573,0.012303,0.0
2021-06-03,-0.019578,-0.002534,-0.003711,0.001493,0.006203
2021-06-04,0.010783,0.00552,0.009146,0.006174,-0.003699
2021-06-07,0.004008,-0.000784,-0.00097,0.000212,-0.00165
2021-06-08,-0.003092,0.002878,0.000213,0.012905,0.00124
2021-06-09,-0.001918,0.00313,-0.001492,-0.006266,0.000825
2021-06-10,0.004294,0.003554,0.004648,0.005254,-0.000825
2021-06-11,-0.011252,-0.001468,0.001652,0.005018,0.004953
2021-06-14,-0.005861,-0.003114,0.002239,0.005201,-0.000821
2021-06-15,-0.003778,0.000174,-0.001834,0.013659,0.000822
2021-06-16,-0.016892,-0.006853,-0.005583,-0.004696,0.008214
2021-06-17,-0.03074,0.003581,-0.000332,-0.014564,0.007739
2021-06-18,-0.005547,0.005658,-0.016707,0.006661,0.003234
2021-06-21,0.012248,-0.003202,0.014316,0.020678,-0.004835
2021-06-22,-0.004193,0.001823,0.005346,0.001216,-0.001619
2021-06-23,-0.000662,-0.001993,-0.001205,0.00607,0.001622
2021-06-24,-0.000602,-0.000174,0.005916,0.002413,-0.00081
2021-06-25,0.003312,-0.002085,0.003552,0.008226,0.000405
2021-06-28,-6e-05,0.003133,0.002016,-0.014129,0.000405
2021-06-29,-0.010505,0.000521,0.000538,0.007065,0.002429
2021-06-30,0.004854,0.001561,0.000842,-0.0002,0.002827
2021-07-01,0.003441,-0.001385,0.005537,0.014836,0.002819
2021-07-02,0.006558,0.003642,0.007644,0.006124,-0.004016
2021-07-06,0.004961,0.00527,-0.001821,-0.020224,0.003629
2021-07-07,0.003807,0.002922,0.003534,-0.02485,0.001607
2021-07-08,-0.000652,0.002571,-0.008148,0.017674,-0.004011
2021-07-09,0.003321,-0.005043,0.010675,0.017973,-0.002416
2021-07-12,-0.001241,-0.000515,0.003582,-0.001984,0.001211
2021-07-13,0.001302,-0.003094,-0.003409,0.016696,0.006048
2021-07-14,0.010755,0.004311,0.001492,-0.028348,-0.00481
2021-07-15,0.000175,0.004206,-0.003416,-0.01328,0.002819
2021-07-16,-0.009704,-0.000171,-0.007844,0.002039,0.001205
2021-07-19,0.001181,0.00855,-0.014768,-0.067155,0.001604
2021-07-20,-0.001297,-0.001272,0.01433,0.014616,0.001201
2021-07-21,-0.003719,-0.005772,0.008096,0.037841,-0.0024
2021-07-22,0.001955,0.002305,0.002094,0.018645,0.001203
2021-07-23,-0.003134,-0.001533,0.010288,0.006101,0.0004
2021-07-26,-0.002373,-0.000682,0.002455,0.004043,-0.003203
2021-07-27,0.001665,0.004268,-0.004558,-0.004027,-0.001606
2021-07-28,0.005046,0.00085,-0.00041,0.005054,-0.002816
2021-07-29,0.011105,-0.003058,0.004147,0.018504,-0.003631
2021-07-30,-0.007887,0.002811,-0.004856,0.000395,0.002834
2021-08-02,-0.001237,0.003738,-0.002098,-0.029214,-0.001211
2021-08-03,-0.000707,0.000254,0.008135,-0.00671,0.000404
2021-08-04,0.000236,-0.000254,-0.004919,-0.033777,0.001616
2021-08-05,-0.003952,-0.003639,0.006333,0.019068,0.0
2021-08-06,-0.024991,-0.005861,0.001652,-0.011019,0.005647
2021-08-09,-0.017736,-0.002136,-0.000814,-0.020391,0.002006
2021-08-10,0.000309,-0.001884,0.001244,0.023176,0.000801
2021-08-11,0.013785,0.001115,0.002485,0.013003,-0.002
2021-08-12,0.000244,-0.001028,0.002997,-0.004141,0.001202
2021-08-13,0.014326,0.005748,0.00182,-0.013929,-0.004804
2021-08-16,0.004988,0.002218,0.002355,-0.008223,0.000804
2021-08-17,-0.001495,-0.000511,-0.006555,-0.009779,0.006029
2021-08-18,0.000779,-0.000511,-0.010945,-0.025333,0.0
2021-08-19,-0.002932,0.002215,0.001548,-0.013877,0.004794
2021-08-20,0.00054,-0.000935,0.007957,-0.029931,-0.001193
2021-08-23,0.012178,0.000255,0.008797,0.055722,-0.005971
2021-08-24,-0.000474,-0.002722,0.001587,0.033152,-0.000801
2021-08-25,-0.006937,-0.003924,0.002098,0.009289,-0.000802
2021-08-26,0.001134,0.0,-0.005903,-0.006902,0.002808
2021-08-27,0.01503,0.003254,0.008941,0.014111,-0.0044
2021-08-30,-0.004936,0.001963,0.004398,0.005192,0.0
2021-08-31,0.002008,-0.001874,-0.001482,-0.007438,0.0
2021-09-01,5.9e-05,-0.000256,0.000531,-0.00229,-0.002009
2021-09-02,-0.002652,0.001195,0.003077,0.021281,-0.002415
2021-09-03,0.010694,-0.002387,-0.000243,-0.005924,-0.002018
2021-09-07,-0.019584,-0.003932,-0.003576,-0.012741,0.004852
2021-09-08,-0.002504,0.002746,-0.001218,0.011449,0.00161
2021-09-09,0.004423,0.002824,-0.00428,-0.017288,-0.002411
2021-09-10,-0.005059,-0.003157,-0.007885,0.02199,0.001611
2021-09-13,0.00335,0.001198,0.002559,0.013934,0.0
2021-09-14,0.006439,0.003762,-0.005397,-0.003436,0.0
2021-09-15,-0.005864,-0.001704,0.008353,0.027986,-0.002011
2021-09-16,-0.022642,-0.003157,-0.001585,0.000197,0.004432
2021-09-17,-0.001585,-0.00291,-0.012903,-0.007495,0.00361
2021-09-20,0.007144,0.005065,-0.016674,-0.014308,0.0004
2021-09-21,0.006669,-0.000598,-0.000945,-0.000403,-0.000799
2021-09-22,-0.003734,0.00094,0.009755,0.018152,0.002799
2021-09-23,-0.011546,-0.009051,0.01215,0.017829,-0.003987
2021-09-24,-0.001284,-0.003016,0.001647,0.008564,0.002802
2021-09-27,0.002082,-0.002679,-0.002861,0.021034,0.001198
2021-09-28,-0.009716,-0.003813,-0.020152,-0.009639,0.003589
2021-09-29,-0.004505,0.001044,0.001683,-0.001527,0.007151
2021-09-30,0.017977,0.001217,-0.012222,0.004587,-0.001578
2021-10-01,0.002253,0.003385,0.011884,0.013318,-0.001975
2021-10-04,0.004678,-0.001211,-0.012896,0.023094,-0.003167
2021-10-05,-0.004657,-0.003118,0.010405,0.020921,0.001986
2021-10-06,0.002673,0.000261,0.004156,-0.026425,0.002774
2021-10-07,-0.005272,-0.003995,0.008646,0.022157,-0.000395
2021-10-08,0.000426,-0.00218,-0.001824,0.001987,-0.000791
2021-10-11,-0.001888,-0.002447,-0.00724,0.0128,0.00277
2021-10-12,0.004514,0.004555,-0.002462,-0.001246,0.001184
2021-10-13,0.017794,0.001919,0.003598,0.000891,-0.005518
2021-10-14,0.002446,0.00235,0.016821,0.011574,0.0
2021-10-15,-0.015893,-0.00495,0.007616,0.005985,-0.001189
2021-10-18,-0.00248,-0.001396,0.002961,-0.003325,0.000397
2021-10-19,0.003214,-0.003583,0.007715,0.008076,-0.00238
2021-10-20,0.008764,-0.000438,0.003928,0.012191,-0.00159
2021-10-21,-0.000899,-0.002632,0.002608,-0.012216,0.002389
2021-10-22,0.006117,0.002551,-0.001036,0.010799,-0.001986
2021-10-25,0.006914,0.001228,0.005363,-0.003446,0.001592
2021-10-26,-0.0074,0.001227,0.0009,0.010721,0.001987
2021-10-27,0.002624,0.005602,-0.00443,-0.026518,-0.000397
2021-10-28,-0.000238,-0.002611,0.009649,0.008787,-0.005952
2021-10-29,-0.008508,0.000436,0.002029,-0.004355,0.007984
2021-11-01,0.005221,-0.000785,0.00172,0.006649,-0.003168
2021-11-02,-0.002149,0.002445,0.004043,0.0,0.002384
2021-11-03,-0.008315,-0.003135,0.006105,-0.038067,-0.002378
2021-11-04,0.011341,0.005417,0.004713,-0.007589,0.005165
2021-11-05,0.013063,0.005474,0.00347,0.02968,-0.00079
2021-11-08,0.003592,-0.004321,0.000854,0.009549,-0.001978
2021-11-09,0.004928,0.0046,-0.003305,0.015414,-0.001189
2021-11-10,0.010859,-0.008554,-0.008045,-0.028463,0.010714
2021-11-11,0.005602,-0.003224,0.000324,-0.001776,0.002356
2021-11-12,0.001895,0.002098,0.007547,-0.004269,-0.001175
2021-11-15,-0.001548,-0.003926,0.000342,0.001608,0.00549
2021-11-16,-0.007234,-0.000876,0.003958,0.002319,0.0039
2021-11-17,0.009137,0.003594,-0.002429,-0.021352,-0.001942
2021-11-18,-0.003209,0.000611,0.003396,0.01,-0.002725
2021-11-19,-0.007646,0.002706,-0.001788,-0.031863,0.005074
2021-11-22,-0.02242,-0.007313,-0.002815,0.012458,0.005049
2021-11-23,-0.008652,-0.004122,0.001326,0.03214,-0.000386
2021-11-24,-0.000957,0.003082,0.00267,-0.005694,0.003865
2021-11-26,-0.001616,0.012906,-0.022303,-0.111847,-0.007701
2021-11-29,-0.001379,-0.002254,0.012267,0.01088,0.00194
2021-11-30,-0.006722,0.005994,-0.019458,-0.045047,-0.004648
2021-12-01,0.003988,0.001123,-0.011107,-0.018159,0.002724
2021-12-02,-0.005537,-0.002156,0.015316,0.026573,0.000388
2021-12-03,0.008412,0.005878,-0.008701,-0.006005,-0.000388
2021-12-06,-0.002461,-0.004985,0.011843,0.052292,0.001552
2021-12-07,0.003549,-0.0038,0.020685,0.021382,0.000387
2021-12-08,0.00054,-0.003208,0.002648,0.016088,-0.004648
2021-12-09,-0.006111,0.002522,-0.006752,-0.026707,0.003502
2021-12-10,0.00422,0.000694,0.009413,0.019796,-0.001551
2021-12-13,0.002521,0.004769,-0.008858,-0.01134,0.003107
2021-12-14,-0.009341,-0.001726,-0.00688,-0.010109,0.001936
2021-12-15,0.004292,-0.001469,0.015625,0.013747,-0.001546
2021-12-16,0.012098,0.001991,-0.008819,0.004843,-0.004257
2021-12-17,-0.002141,0.002246,-0.014107,-0.021014,0.006996
2021-12-20,-0.004231,-0.000862,-0.010633,-0.01733,-0.001158
2021-12-21,-0.000419,-0.003969,0.017759,0.033467,-0.001159
2021-12-22,0.0094,0.000953,0.009999,0.017646,-0.003868
2021-12-23,0.002254,-0.002077,0.006222,0.012386,-0.000777
2021-12-27,0.002367,0.000347,0.014152,0.026162,0.000389
2021-12-28,-0.00431,-0.000173,-0.000817,0.002751,0.001166
2021-12-29,-0.000297,-0.005115,0.001279,0.0075,-0.002716
2021-12-30,0.007177,0.003312,-0.002765,0.000363,0.001556
2021-12-31,0.006832,-0.001129,-0.00252,-0.01343,-0.004274
2022-01-03,-0.015384,-0.009304,0.00579,0.008646,0.006243
2022-01-04,0.007367,-0.000527,-0.000335,0.013861,0.000775
2022-01-05,-0.003008,-0.004215,-0.019202,-0.002878,-0.001162
2022-01-06,-0.012244,-0.002469,-0.000939,0.02634,0.000776
2022-01-07,0.004551,-0.003271,-0.003954,-0.003867,-0.005426
2022-01-10,0.00304,-0.000266,-0.001244,-0.008999,0.002338
2022-01-11,0.012065,0.002396,0.009108,0.035613,-0.004277
2022-01-12,0.002643,0.000177,0.002704,0.012895,-0.006638
2022-01-13,-0.003397,0.003186,-0.013779,-0.010864,-0.000393
2022-01-14,-0.00288,-0.006881,0.000409,0.029175,0.002753
2022-01-18,-0.00165,-0.00755,-0.01771,0.016675,0.006275
2022-01-19,0.015881,0.002417,-0.010384,0.001312,-0.002338
2022-01-20,-0.002499,0.002143,-0.011068,-0.006388,0.003125
2022-01-21,-0.003262,0.005791,-0.019631,0.001978,-0.002726
2022-01-24,0.005494,-0.000886,0.004247,-0.011023,0.003124
2022-01-25,0.003197,-0.00133,-0.012209,0.014307,0.000389
2022-01-26,-0.016166,-0.007102,-0.002509,0.011645,0.005447
2022-01-27,-0.012898,0.004202,-0.004938,0.002918,0.008514
2022-01-28,-0.002983,0.002315,0.024835,0.001778,-0.000384
2022-01-31,0.005925,0.0,0.018011,0.00823,-0.00691
2022-02-01,0.000833,-0.00231,0.006757,0.0008,-0.002706
2022-02-02,0.003626,0.002048,0.009714,-0.00016,-0.003876
2022-02-03,-0.001421,-0.004265,-0.023505,0.015835,-0.005058
2022-02-04,0.001542,-0.007674,0.004702,0.022044,-0.000782
2022-02-07,0.007403,0.00027,-0.003209,-0.003543,0.000391
2022-02-08,0.003057,-0.003237,0.008228,-0.016388,0.001565
2022-02-09,0.003399,0.001353,0.014636,0.008645,-0.001172
2022-02-10,-0.003797,-0.009188,-0.017966,-0.003273,0.001564
2022-02-11,0.019055,0.010364,-0.019719,0.02783,0.004295
2022-02-14,0.005351,-0.006928,-0.003269,0.009431,0.002722
2022-02-15,-0.0095,-0.00299,0.016127,-0.031344,-0.003877
2022-02-16,0.010284,0.00209,0.001121,-0.011512,-0.001946
2022-02-17,0.013668,0.005351,-0.021361,0.009915,0.00039
2022-02-18,-0.000733,0.003247,-0.006475,0.008883,0.002729
2022-02-22,0.002089,-9e-05,-0.010732,0.012357,0.000389
2022-02-23,0.004507,-0.005215,-0.017739,0.01068,0.001166
2022-02-24,-0.00645,0.00235,0.015049,0.00151,0.008152
2022-02-25,-0.003331,-0.000271,0.022064,-0.00814,-0.005006
2022-02-28,0.010365,0.011366,-0.002559,0.025532,0.001548
2022-03-01,0.018163,0.00883,-0.01523,0.064315,0.007728
2022-03-02,-0.010406,-0.01503,0.018396,0.050125,-0.000767
2022-03-03,0.005953,0.004308,-0.004978,-0.011801,0.003837
2022-03-04,0.015929,0.00992,-0.008125,0.066148,0.007645
2022-03-07,0.014863,-0.004248,-0.029479,0.036622,0.007208
2022-03-08,0.027359,-0.006488,-0.007582,0.037149,-0.001883
2022-03-09,-0.029711,-0.006172,0.026811,-0.116587,-0.009811
2022-03-10,0.003121,-0.00459,-0.004516,-0.018683,0.004954
2022-03-11,-0.007028,-0.000271,-0.012715,0.031596,0.005309
2022-03-14,-0.015074,-0.012663,-0.007308,-0.046597,-0.000377
2022-03-15,-0.018705,-0.000458,0.02199,-0.057798,-0.001132
2022-03-16,0.006261,-0.001375,0.022174,-0.0051,-0.007178
2022-03-17,0.004889,-0.001927,0.012511,0.079086,-0.002283
2022-03-18,-0.00879,0.002943,0.007822,0.013029,0.001144
2022-03-21,0.007641,-0.013019,-0.000292,0.065648,0.00381
2022-03-22,-0.007251,-0.005481,0.011701,-0.012321,-0.00038
2022-03-23,0.01366,0.006725,-0.012878,0.043152,0.001139
2022-03-24,0.00726,-0.005567,0.015074,-0.026846,0.001138
2022-03-25,-0.004095,-0.010263,0.004884,0.012414,0.000379
2022-03-28,-0.018204,0.002262,0.007113,-0.076914,0.003029
2022-03-29,0.000447,0.004985,0.012371,0.021736,-0.00604
2022-03-30,0.008038,0.003931,-0.006175,0.023112,-0.005317
2022-03-31,0.000388,0.001864,-0.015391,-0.048646,0.0042
2022-04-01,-0.006366,-0.00763,0.002834,0.000675,0.001521
2022-04-04,0.004847,-0.000656,0.008567,0.036268,0.004556
2022-04-05,-0.006265,-0.011916,-0.012631,-0.026802,0.005291
2022-04-06,0.002343,-0.003513,-0.009999,-0.023396,0.000752
2022-04-07,0.003785,-0.002478,0.005039,0.000821,0.001878
2022-04-08,0.006266,-0.005063,-0.002674,0.013678,0.0
2022-04-11,0.004959,-0.004801,-0.017092,-0.024423,0.00225
2022-04-12,0.007677,0.004824,-0.003705,0.050899,0.003367
2022-04-13,0.004789,0.002208,0.011454,0.032114,-0.004101
2022-04-14,-0.003304,-0.009006,-0.012452,0.014665,0.004493
2022-04-18,0.003097,-0.0029,0.000411,0.010557,0.0041
2022-04-19,-0.015113,-0.006593,0.016143,-0.044149,0.002227
2022-04-20,0.004895,0.007808,-0.000742,0.004944,-0.007037
2022-04-21,-0.003558,-0.00552,-0.014954,0.011393,0.002984
2022-04-22,-0.009722,0.000487,-0.027439,-0.02317,0.00595
2022-04-25,-0.017971,0.006424,0.005798,-0.021753,0.004806
2022-04-26,0.001525,0.006673,-0.028961,0.024246,0.006255
2022-04-27,-0.007557,-0.005572,0.002812,-0.001177,0.006216
2022-04-28,0.005398,-0.001449,0.025259,0.022391,0.005814
2022-04-29,-0.000113,-0.005321,-0.036956,-0.011783,-0.003974
2022-05-02,-0.01854,-0.008657,0.006019,0.015811,0.005078
2022-05-03,0.002649,0.001177,0.004584,-0.021562,-0.001804
2022-05-04,0.009823,0.006468,0.030453,0.046029,-0.008315
2022-05-05,-0.003811,-0.010029,-0.035543,0.003241,0.008385
2022-05-06,0.001656,-0.005705,-0.005969,0.020502,0.001808
2022-05-09,-0.014479,0.007419,-0.032017,-0.067698,0.000361
2022-05-10,-0.008445,0.003339,0.002311,-0.026642,0.002165
2022-05-11,0.008167,0.006166,-0.015886,0.048974,0.00108
2022-05-12,-0.015334,0.003307,-0.001044,0.013431,0.00863
2022-05-13,-0.00811,-0.005235,0.023908,0.025874,-0.002852
2022-05-16,0.009538,0.004191,-0.004058,0.022515,-0.003933
2022-05-17,-0.006279,-0.00757,0.02057,-0.024064,-0.008256
2022-05-18,0.000531,0.007139,-0.040312,-0.022439,0.005067
2022-05-19,0.014697,0.003593,-0.006125,0.016269,-0.010443
2022-05-20,0.000698,0.004644,0.000437,0.013279,0.002183
2022-05-23,0.00465,-0.006067,0.01871,0.003919,-0.009078
2022-05-24,0.007522,0.008623,-0.007634,0.000366,-0.002932
2022-05-25,-0.00603,0.002017,0.008835,0.005854,0.003675
2022-05-26,-0.001849,-0.000479,0.019981,0.025582,-0.003296
2022-05-27,0.000521,0.001439,0.024549,0.010285,-0.002204
2022-05-31,-0.009893,-0.01044,-0.005611,0.000117,0.001841
2022-06-01,0.006369,-0.006872,-0.008089,0.000819,0.007718
2022-06-02,0.012309,0.001462,0.019043,0.019991,-0.008753
2022-06-03,-0.010152,-0.001946,-0.016412,0.025444,0.004415
2022-06-06,-0.004404,-0.007508,0.003045,-0.012071,0.002198
2022-06-07,0.006518,0.004028,0.009592,0.018667,-0.001097
2022-06-08,-0.000925,-0.003718,-0.010872,0.021657,0.002927
2022-06-09,-0.003183,-0.000884,-0.023783,-0.009892,0.007297
2022-06-10,0.013412,-0.00983,-0.028996,-0.01043,0.007968
2022-06-13,-0.026412,-0.01777,-0.037968,0.002552,0.009702
2022-06-14,-0.008003,-0.007985,-0.003013,-0.021138,0.002135
2022-06-15,0.013051,0.013958,0.014256,-0.017185,-0.007812
2022-06-16,0.011243,0.006531,-0.033096,0.008398,-0.009664
2022-06-17,-0.008223,0.000299,-0.002155,-0.049281,0.010119
2022-06-21,-0.003737,-0.00519,0.025174,0.008519,-0.003578
2022-06-22,0.003985,0.01264,-0.001813,-0.037716,-0.001436
2022-06-23,-0.006129,0.005647,0.009803,-0.023492,0.001079
2022-06-24,-0.000998,-0.003546,0.031794,0.028995,-0.002155
2022-06-27,-0.001117,-0.005635,-0.00382,0.020426,-0.0018
2022-06-28,-0.001648,0.001292,-0.020433,0.021584,0.00577
2022-06-29,-0.000766,0.008043,-0.000814,-0.020892,0.005737
2022-06-30,-0.006077,0.007683,-0.008124,-0.031344,-0.003209
2022-07-01,-0.000831,0.009189,0.010577,0.016428,0.003219
2022-07-05,-0.02121,0.003681,0.001889,-0.084364,0.01426
2022-07-06,-0.015842,-0.008493,0.003377,-0.014844,0.004569
2022-07-07,0.000555,-0.006132,0.014977,0.039093,0.00035
2022-07-08,0.000432,-0.006072,-0.000823,0.025996,-0.0007
2022-07-11,-0.005361,0.007883,-0.011424,-0.003947,0.011551
2022-07-12,-0.003717,0.002346,-0.008849,-0.069283,-0.000346
2022-07-13,0.004788,0.004291,-0.005252,0.005219,-0.002077
2022-07-14,-0.014047,-0.005536,-0.002428,-0.004645,0.006937
2022-07-15,-0.002008,0.003418,0.019105,0.012217,-0.005856
2022-07-18,0.000943,-0.00292,-0.008257,0.041633,-0.005544
2022-07-19,0.002387,-0.004588,0.027019,0.016144,-0.006272
2022-07-20,-0.009402,-0.000981,0.006373,-0.005253,0.002805
2022-07-21,0.01411,0.011386,0.010183,-0.027692,-0.002797
2022-07-22,0.002496,0.011452,-0.009278,-0.012717,-0.001403
2022-07-25,-0.002739,-0.00355,0.001215,0.022675,-0.001404
2022-07-26,-0.001186,0.000385,-0.011831,-0.013907,0.007736
2022-07-27,0.010185,0.002021,0.025966,0.036056,-0.008374
2022-07-28,0.012185,0.009894,0.012542,-0.009503,-0.000704
2022-07-29,0.002811,0.00038,0.014579,0.011928,-0.003873
2022-08-01,0.005667,0.004089,-0.002961,-0.037412,-0.003888
2022-08-02,-0.005938,-0.013826,-0.006597,0.010648,0.006388
2022-08-03,0.002438,0.004129,0.015659,-0.031608,0.002821
2022-08-04,0.01654,0.005068,-0.000676,-0.0272,-0.006329
2022-08-05,-0.011246,-0.014462,-0.00169,0.00014,0.008493
2022-08-08,0.00847,0.005889,-0.001161,0.027956,-0.001404
2022-08-09,0.00306,-0.002975,-0.003971,-0.001224,-0.001054
2022-08-10,-0.002512,0.000578,0.021004,0.011845,-0.010904
2022-08-11,-0.002638,-0.006638,0.0,0.026372,0.000711
2022-08-12,0.009198,0.003971,0.016929,-0.017042,0.003909
2022-08-15,-0.012867,0.003183,0.004121,-0.028008,0.00885
2022-08-16,-0.00175,-0.001154,0.001959,-0.022503,-0.000351
2022-08-17,-0.006468,-0.006739,-0.007098,0.01137,0.001404
2022-08-18,-0.002616,0.001939,0.002906,0.029979,0.007711
2022-08-19,-0.007321,-0.00861,-0.013438,-0.002021,0.006261
2022-08-22,-0.006637,-0.004391,-0.020822,0.008372,0.008296
2022-08-23,0.006991,-0.00245,-0.002419,0.02879,-0.004114
2022-08-24,0.002949,-0.003341,0.003201,0.015749,0.000688
2022-08-25,0.003063,0.006408,0.014118,-0.019733,-0.00172
2022-08-26,-0.012153,-0.001175,-0.033849,-0.008497,0.00379
2022-08-29,0.000618,-0.005688,-0.006612,0.037442,0.000343
2022-08-30,-0.008341,-0.000296,-0.010978,-0.04092,-0.000343
2022-08-31,-0.007725,-0.004144,-0.007609,-0.031271,-0.000687
